Orchard,Date,NECB_increment_gC_m2,Increment_type,Cumulative_NECB_gC_m2
MD,2024-03-10,0.1379267217216,Daily NEE,58.61077041815458
MD,2024-03-11,-0.9518169854794349,Daily NEE,57.65895343267515
MD,2024-03-12,-0.446427058065947,Daily NEE,57.2125263746092
MD,2024-03-13,-0.47232331319373505,Daily NEE,56.740203061415464
MD,2024-03-14,4.35835116246227,Daily NEE,61.098554223877734
MD,2024-03-15,-0.9081823942808169,Daily NEE,60.19037182959692
MD,2024-03-16,0.0105000418444123,Daily NEE,60.20087187144133
MD,2024-03-17,0.009736376880973369,Daily NEE,60.2106082483223
MD,2024-03-18,0.22073398419600004,Daily NEE,60.431342232518304
MD,2024-03-19,-1.2270824310096,Daily NEE,59.204259801508705
MD,2024-03-20,0.18611396191465596,Daily NEE,59.39037376342336
MD,2024-03-21,0.8534399385093782,Daily NEE,60.24381370193274
MD,2024-03-22,0.332024854265765,Daily NEE,60.575838556198505
MD,2024-03-23,-0.8628548836352902,Daily NEE,59.71298367256321
MD,2024-03-24,-0.679344009558994,Daily NEE,59.033639663004216
MD,2024-03-25,-1.0727048077919998,Daily NEE,57.960934855212216
MD,2024-03-26,3.4651813373719507,Daily NEE,61.42611619258417
MD,2024-03-27,0.21054696708188003,Daily NEE,61.63666315966605
MD,2024-03-28,-2.0614091861947395,Daily NEE,59.57525397347131
MD,2024-03-29,-2.1279319798462306,Daily NEE,57.44732199362508
MD,2024-03-30,2.12641844006634,Daily NEE,59.57374043369142
MD,2024-03-31,-0.6627066975920219,Daily NEE,58.9110337360994
MD,2024-04-01,0.15452732113921402,Daily NEE,59.06556105723861
MD,2024-04-02,-0.11910431084886398,Daily NEE,58.94645674638975
MD,2024-04-03,-0.318931083512158,Daily NEE,58.627525662877595
MD,2024-04-04,-0.4310427238507001,Daily NEE,58.19648293902689
MD,2024-04-05,-0.4158212591496541,Daily NEE,57.78066167987724
MD,2024-04-06,-1.2978631395526499,Daily NEE,56.482798540324595
MD,2024-04-07,0.008318188660185646,Daily NEE,56.49111672898478
MD,2024-04-08,-1.0873310165913999,Daily NEE,55.40378571239338
MD,2024-04-09,-1.2678911892241396,Daily NEE,54.13589452316924
MD,2024-04-10,-1.59626514008713,Daily NEE,52.539629383082115
MD,2024-04-11,3.1225994105469104,Daily NEE,55.662228793629026
MD,2024-04-12,1.4084816588993097,Daily NEE,57.07071045252834
MD,2024-04-13,-1.9790927033039998,Daily NEE,55.09161774922434
MD,2024-04-14,-1.3608903659472,Daily NEE,53.73072738327714
MD,2024-04-15,-1.9233713702944695,Daily NEE,51.80735601298267
MD,2024-04-16,-1.97094322844681,Daily NEE,49.83641278453587
MD,2024-04-17,0.8565754770842722,Daily NEE,50.69298826162014
MD,2024-04-18,-1.2519370931279998,Daily NEE,49.44105116849214
MD,2024-04-19,-2.8346593127240296,Daily NEE,46.60639185576811
MD,2024-04-20,-1.9083844179359999,Daily NEE,44.69800743783211
MD,2024-04-21,-3.67630402937943,Daily NEE,41.02170340845268
MD,2024-04-22,-3.52919088291388,Daily NEE,37.4925125255388
MD,2024-04-23,-3.0180798308915397,Daily NEE,34.47443269464726
MD,2024-04-24,-2.5480661681520003,Daily NEE,31.92636652649526
MD,2024-04-25,-2.51020318256041,Daily NEE,29.41616334393485
MD,2024-04-26,-2.8343053575181996,Daily NEE,26.58185798641665
MD,2024-04-27,2.3966317701915103,Daily NEE,28.978489756608163
MD,2024-04-28,0.130629190319999,Daily NEE,29.109118946928163
MD,2024-04-29,-4.6184571514799995,Daily NEE,24.490661795448162
MD,2024-04-30,-2.3563862314572197,Daily NEE,22.134275563990943
MD,2024-05-01,-2.5198020536608996,Daily NEE,19.614473510330043
MD,2024-05-02,-2.25802304542814,Daily NEE,17.356450464901904
MD,2024-05-03,2.2822696030648393,Daily NEE,19.638720067966744
MD,2024-05-04,-2.40981798858051,Daily NEE,17.228902079386234
MD,2024-05-05,-0.8799345605210771,Daily NEE,16.34896751886516
MD,2024-05-06,-3.40065909958793,Daily NEE,12.948308419277229
MD,2024-05-07,-1.29418945837665,Daily NEE,11.654118960900579
MD,2024-05-08,-2.7198221936288993,Daily NEE,8.934296767271679
MD,2024-05-09,-0.0021670949051782198,Daily NEE,8.9321296723665
MD,2024-05-10,-4.63417755398468,Daily NEE,4.29795211838182
MD,2024-05-11,-1.87665629117183,Daily NEE,2.42129582720999
MD,2024-05-12,-4.42990166205854,Daily NEE,-2.0086058348485496
MD,2024-05-13,-2.5320567318918497,Daily NEE,-4.5406625667404
MD,2024-05-14,-1.48243014924951,Daily NEE,-6.023092715989909
MD,2024-05-15,-5.093901218159999,Daily NEE,-11.116993934149908
MD,2024-05-16,-5.63760245889693,Daily NEE,-16.75459639304684
MD,2024-05-17,-3.0350481021176594,Daily NEE,-19.7896444951645
MD,2024-05-18,-3.3225159310534993,Daily NEE,-23.112160426217997
MD,2024-05-19,-3.15674303106738,Daily NEE,-26.268903457285376
MD,2024-05-20,1.1473673411910401,Daily NEE,-25.121536116094337
MD,2024-05-21,-2.93401292851109,Daily NEE,-28.055549044605428
MD,2024-05-22,-1.2898827168552,Daily NEE,-29.345431761460627
MD,2024-05-23,-3.38769589077543,Daily NEE,-32.73312765223606
MD,2024-05-24,-3.2782149901360302,Daily NEE,-36.011342642372085
MD,2024-05-25,-0.9264811899746388,Daily NEE,-36.93782383234672
MD,2024-05-26,-1.47747523916637,Daily NEE,-38.41529907151309
MD,2024-05-27,3.9522285775291794,Daily NEE,-34.46307049398391
MD,2024-05-28,-4.692197751033549,Daily NEE,-39.15526824501746
MD,2024-05-29,-4.17713872565427,Daily NEE,-43.33240697067173
MD,2024-05-30,-4.6008345225371485,Daily NEE,-47.933241493208875
MD,2024-05-31,-4.89647006484983,Daily NEE,-52.829711558058705
MD,2024-06-01,-5.04668576147772,Daily NEE,-57.87639731953642
MD,2024-06-02,-5.497406670413449,Daily NEE,-63.37380398994987
MD,2024-06-03,-5.225647582759021,Daily NEE,-68.59945157270889
MD,2024-06-04,-5.25262053501375,Daily NEE,-73.85207210772263
MD,2024-06-05,-5.353565948441459,Daily NEE,-79.20563805616409
MD,2024-06-06,-5.75317615182207,Daily NEE,-84.95881420798617
MD,2024-06-07,-4.52525971923293,Daily NEE,-89.4840739272191
MD,2024-06-08,-4.6174428941256,Daily NEE,-94.1015168213447
MD,2024-06-09,-4.93397336068647,Daily NEE,-99.03549018203117
MD,2024-06-10,-5.881368205944002,Daily NEE,-104.91685838797517
MD,2024-06-11,-7.00007846182925,Daily NEE,-111.91693684980442
MD,2024-06-12,-6.36877411799238,Daily NEE,-118.28571096779679
MD,2024-06-13,-5.772605412647731,Daily NEE,-124.05831638044452
MD,2024-06-14,-6.3149271858972895,Daily NEE,-130.3732435663418
MD,2024-06-15,-6.8900375127116,Daily NEE,-137.2632810790534
MD,2024-06-16,-4.7822619342816015,Daily NEE,-142.045543013335
MD,2024-06-17,-5.3774440628399995,Daily NEE,-147.422987076175
MD,2024-06-18,-5.192838492348709,Daily NEE,-152.6158255685237
MD,2024-06-19,-4.392486608399999,Daily NEE,-157.00831217692368
MD,2024-06-20,-6.63873999638867,Daily NEE,-163.64705217331235
MD,2024-06-21,-5.91727220651984,Daily NEE,-169.5643243798322
MD,2024-06-22,1.7767556520241496,Daily NEE,-167.78756872780804
MD,2024-06-23,-2.2115279907486998,Daily NEE,-169.99909671855673
MD,2024-06-24,-3.55919587872576,Daily NEE,-173.5582925972825
MD,2024-06-25,1.7741562405094298,Daily NEE,-171.78413635677308
MD,2024-06-26,-0.26323386536685905,Daily NEE,-172.04737022213993
MD,2024-06-27,-5.323806826952288,Daily NEE,-177.3711770490922
MD,2024-06-28,-0.8085793186445261,Daily NEE,-178.17975636773673
MD,2024-06-29,-2.4437039276873405,Daily NEE,-180.62346029542408
MD,2024-06-30,-5.231016407448,Daily NEE,-185.8544767028721
MD,2024-07-01,-5.99072753276015,Daily NEE,-191.84520423563225
MD,2024-07-02,-0.820855593705668,Daily NEE,-192.6660598293379
MD,2024-07-03,-0.7667406633007922,Daily NEE,-193.4328004926387
MD,2024-07-04,-3.04904756466124,Daily NEE,-196.48184805729994
MD,2024-07-05,-5.2817456411567205,Daily NEE,-201.76359369845667
MD,2024-07-06,-3.1688445517073407,Daily NEE,-204.932438250164
MD,2024-07-07,-4.6874122887371295,Daily NEE,-209.61985053890115
MD,2024-07-08,-7.124682684936239,Daily NEE,-216.74453322383738
MD,2024-07-09,-2.8194528530649894,Daily NEE,-219.56398607690238
MD,2024-07-10,-0.7726941106844202,Daily NEE,-220.3366801875868
MD,2024-07-11,-5.25867501297399,Daily NEE,-225.5953552005608
MD,2024-07-12,-2.94992872062412,Daily NEE,-228.5452839211849
MD,2024-07-13,-2.61434057957248,Daily NEE,-231.1596245007574
MD,2024-07-14,0.10769463920018103,Daily NEE,-231.0519298615572
MD,2024-07-15,-4.007513122585789,Daily NEE,-235.05944298414298
MD,2024-07-16,2.50211282319659,Daily NEE,-232.55733016094638
MD,2024-07-17,-4.10874165400055,Daily NEE,-236.66607181494692
MD,2024-07-18,-4.9474243512051395,Daily NEE,-241.61349616615206
MD,2024-07-19,-7.12890906153063,Daily NEE,-248.7424052276827
MD,2024-07-20,-4.362765271195478,Daily NEE,-253.10517049887818
MD,2024-07-21,-6.706696163320651,Daily NEE,-259.81186666219884
MD,2024-07-22,-4.979098905286551,Daily NEE,-264.7909655674854
MD,2024-07-23,-5.39339079952901,Daily NEE,-270.1843563670144
MD,2024-07-24,-4.284196269208099,Daily NEE,-274.4685526362225
MD,2024-07-25,-6.4716960607820715,Daily NEE,-280.94024869700456
MD,2024-07-26,-5.94233033306474,Daily NEE,-286.8825790300693
MD,2024-07-27,-3.865688495280199,Daily NEE,-290.7482675253495
MD,2024-07-28,-3.5390727421061903,Daily NEE,-294.2873402674557
MD,2024-07-29,-0.6895136790073988,Daily NEE,-294.9768539464631
MD,2024-07-30,-3.0583937609206706,Daily NEE,-298.0352477073838
MD,2024-07-31,-3.49217520773369,Daily NEE,-301.5274229151175
MD,2024-08-01,-2.50105632865123,Daily NEE,-304.0284792437687
MD,2024-08-02,-1.07535118372773,Daily NEE,-305.1038304274964
MD,2024-08-03,-3.8251005909481397,Daily NEE,-308.92893101844453
MD,2024-08-04,-4.68414327547137,Daily NEE,-313.6130742939159
MD,2024-08-05,-2.58330252543871,Daily NEE,-316.19637681935455
MD,2024-08-06,0.980852294351103,Daily NEE,-315.21552452500345
MD,2024-08-07,-5.376222090046191,Daily NEE,-320.59174661504966
MD,2024-08-08,-5.094107411687089,Daily NEE,-325.68585402673676
MD,2024-08-09,-3.20872218676284,Daily NEE,-328.8945762134996
MD,2024-08-10,-5.121363723963731,Daily NEE,-334.0159399374633
MD,2024-08-11,-4.03333995139301,Daily NEE,-338.04927988885635
MD,2024-08-12,-4.3805650749104394,Daily NEE,-342.4298449637668
MD,2024-08-13,-3.7668417670612,Daily NEE,-346.196686730828
MD,2024-08-14,-4.94201670111969,Daily NEE,-351.1387034319477
MD,2024-08-15,-2.61390838412007,Daily NEE,-353.75261181606777
MD,2024-08-16,1.3994393706,Daily NEE,-352.35317244546775
MD,2024-08-17,-1.65631271834618,Daily NEE,-354.0094851638139
MD,2024-08-18,-2.7842893448400003,Daily NEE,-356.7937745086539
MD,2024-08-19,-2.0123835166079997,Daily NEE,-358.8061580252619
MD,2024-08-20,-2.30453359176912,Daily NEE,-361.110691617031
MD,2024-08-21,-3.149442533969139,Daily NEE,-364.26013415100016
MD,2024-08-22,-2.6308240941489,Daily NEE,-366.8909582451491
MD,2024-08-23,-2.9789948536110704,Daily NEE,-369.86995309876016
MD,2024-08-24,-2.67542894580187,Daily NEE,-372.545382044562
MD,2024-08-25,-2.1794406892466496,Daily NEE,-374.72482273380865
MD,2024-08-26,-0.685353518113185,Daily NEE,-375.4101762519218
MD,2024-08-27,4.868695165278,Daily NEE,-370.54148108664384
MD,2024-08-28,-0.44096311382976605,Daily NEE,-370.9824442004736
MD,2024-08-29,-2.159211509856,Daily NEE,-373.1416557103296
MD,2024-08-30,-0.0904217863371428,Daily NEE,-373.2320774966667
MD,2024-08-31,-2.6190222865069104,Daily NEE,-375.8510997831736
MD,2024-09-01,-1.8297177900709098,Daily NEE,-377.6808175732445
MD,2024-09-02,-1.4370941983405696,Daily NEE,-379.11791177158506
MD,2024-09-03,-1.6481005804200002,Daily NEE,-380.7660123520051
MD,2024-09-04,-3.69556712012125,Daily NEE,-384.46157947212635
MD,2024-09-05,-3.4184322982748596,Daily NEE,-387.8800117704012
MD,2024-09-06,-3.0794673876479997,Daily NEE,-390.9594791580492
MD,2024-09-07,-5.84336146656857,Daily NEE,-396.8028406246178
MD,2024-09-08,-3.7777449659862903,Daily NEE,-400.5805855906041
MD,2024-09-09,-2.941330204908,Daily NEE,-403.5219157955121
MD,2024-09-10,-4.15797518298733,Daily NEE,-407.67989097849943
MD,2024-09-11,-2.3380767218012397,Daily NEE,-410.0179677003007
MD,2024-09-12,-3.1978904942169,Daily NEE,-413.2158581945176
MD,2024-09-13,-2.92148658733469,Daily NEE,-416.1373447818523
MD,2024-09-14,-2.2821632117847503,Daily NEE,-418.419507993637
MD,2024-09-15,-1.4675170732740999,Daily NEE,-419.8870250669111
MD,2024-09-16,-1.1759194276332101,Daily NEE,-421.06294449454435
MD,2024-09-17,-1.43068352896744,Daily NEE,-422.4936280235118
MD,2024-09-18,-0.949447597915866,Daily NEE,-423.4430756214277
MD,2024-09-19,-1.0119399174217898,Daily NEE,-424.45501553884947
MD,2024-09-20,-0.7160182951002289,Daily NEE,-425.1710338339497
MD,2024-09-21,0.311998017006601,Daily NEE,-424.8590358169431
MD,2024-09-22,4.7739994762571305,Daily NEE,-420.085036340686
MD,2024-09-23,-0.41393975041007397,Daily NEE,-420.49897609109604
MD,2024-09-24,3.6151590415090102,Daily NEE,-416.88381704958704
MD,2024-09-25,1.56655638615854,Daily NEE,-415.3172606634285
MD,2024-09-26,0.6219068202112529,Daily NEE,-414.6953538432172
MD,2024-09-27,-1.5490003126521596,Daily NEE,-416.24435415586936
MD,2024-09-28,-0.746648485415999,Daily NEE,-416.9910026412854
MD,2024-09-29,-0.259215682380787,Daily NEE,-417.25021832366616
MD,2024-09-30,-0.963871781249297,Daily NEE,-418.21409010491544
MD,2024-10-01,-0.33599156706810895,Daily NEE,-418.55008167198355
MD,2024-10-02,-2.56414852090367,Daily NEE,-421.1142301928872
MD,2024-10-03,-2.0818777670171005,Daily NEE,-423.1961079599043
MD,2024-10-04,-1.6491454567268502,Daily NEE,-424.8452534166311
MD,2024-10-05,-2.2831633266345706,Daily NEE,-427.1284167432657
MD,2024-10-06,-1.3581796270635,Daily NEE,-428.4865963703292
MD,2024-10-07,-2.43896721944301,Daily NEE,-430.9255635897722
MD,2024-10-08,-2.06987198463034,Daily NEE,-432.99543557440256
MD,2024-10-09,-2.1738405281530198,Daily NEE,-435.16927610255556
MD,2024-10-10,-2.24146181007426,Daily NEE,-437.4107379126298
MD,2024-10-11,-3.1691602436539306,Daily NEE,-440.5798981562838
MD,2024-10-12,-3.1856658108083797,Daily NEE,-443.76556396709213
MD,2024-10-13,0.08742977484831811,Daily NEE,-443.6781341922438
MD,2024-10-14,-3.0465120611179106,Daily NEE,-446.72464625336175
MD,2024-10-15,-1.29935151092682,Daily NEE,-448.0239977642886
MD,2024-10-16,-1.7851008211519002,Daily NEE,-449.8090985854405
MD,2024-10-17,-2.0984052019602797,Daily NEE,-451.9075037874008
MD,2024-10-18,-1.60127578696557,Daily NEE,-453.5087795743664
MD,2024-10-19,-1.4544247073240695,Daily NEE,-454.9632042816904
MD,2024-10-20,-1.4264312266422499,Daily NEE,-456.3896355083327
MD,2024-10-21,-1.2340915924721696,Daily NEE,-457.62372710080484
MD,2024-10-22,-0.7813497669822658,Daily NEE,-458.4050768677871
MD,2024-10-23,-0.9095707810856979,Daily NEE,-459.3146476488728
MD,2024-10-24,-1.76975076932088,Daily NEE,-461.08439841819364
MD,2024-10-25,-0.91468490897178,Daily NEE,-461.9990833271654
MD,2024-10-26,-1.0541268928673997,Daily NEE,-463.0532102200328
MD,2024-10-27,-0.6706432495677249,Daily NEE,-463.7238534696005
MD,2024-10-28,-1.0909929375824,Daily NEE,-464.8148464071829
MD,2024-10-29,0.102170530327955,Daily NEE,-464.712675876855
MD,2024-10-30,1.277864574336,Daily NEE,-463.434811302519
MD,2024-10-31,2.3516996477039998,Daily NEE,-461.083111654815
MD,2024-11-01,336.90699003886834,Daily NEE; Harvested-fruit export,-124.17612161594667
MD,2024-11-02,0.38521221201107697,Daily NEE,-123.79090940393559
MD,2024-11-03,0.4701849012417211,Daily NEE,-123.32072450269386
MD,2024-11-04,7.22128342699249,Daily NEE,-116.09944107570138
MD,2024-11-05,3.3732674894716097,Daily NEE,-112.72617358622976
MD,2024-11-06,3.4320892742530695,Daily NEE,-109.29408431197669
MD,2024-11-07,0.9368818061609991,Daily NEE,-108.35720250581569
MD,2024-11-08,0.845636354102343,Daily NEE,-107.51156615171335
MD,2024-11-09,0.7237829417909017,Daily NEE,-106.78778320992245
MD,2024-11-10,1.2404667970852497,Daily NEE,-105.5473164128372
MD,2024-11-11,1.6126658417185702,Daily NEE,-103.93465057111864
MD,2024-11-12,0.45050520442793196,Daily NEE,-103.48414536669071
MD,2024-11-13,0.3218020151886551,Daily NEE,-103.16234335150206
MD,2024-11-14,4.17616425916468,Daily NEE,-98.98617909233738
MD,2024-11-15,1.7333067616528999,Daily NEE,-97.25287233068448
MD,2024-11-16,1.6026253912443098,Daily NEE,-95.65024693944017
MD,2024-11-17,1.27138283532,Daily NEE,-94.37886410412017
MD,2024-11-18,1.30578483363162,Daily NEE,-93.07307927048855
MD,2024-11-19,3.2732211682883405,Daily NEE,-89.7998581022002
MD,2024-11-20,2.021658974093139,Daily NEE,-87.77819912810706
MD,2024-11-21,1.1481324456087603,Daily NEE,-86.6300666824983
MD,2024-11-22,1.52971097798618,Daily NEE,-85.10035570451211
MD,2024-11-23,1.2031704146573399,Daily NEE,-83.89718528985478
MD,2024-11-24,0.876712080392025,Daily NEE,-83.02047320946275
MD,2024-11-25,2.9791520173518196,Daily NEE,-80.04132119211093
MD,2024-11-26,1.3610843342160002,Daily NEE,-78.68023685789493
MD,2024-11-27,0.8497025312031141,Daily NEE,-77.8305343266918
MD,2024-11-28,0.9722668473348,Daily NEE,-76.85826747935701
MD,2024-11-29,1.1301178797360005,Daily NEE,-75.728149599621
MD,2024-11-30,1.2048058761552,Daily NEE,-74.5233437234658
MD,2024-12-01,1.24501826989331,Daily NEE,-73.27832545357249
MD,2024-12-02,0.902532636392509,Daily NEE,-72.37579281717998
MD,2024-12-03,1.8897771936616101,Daily NEE,-70.48601562351837
MD,2024-12-04,-0.07504600665599971,Daily NEE,-70.56106163017436
MD,2024-12-05,2.955455176463999,Daily NEE,-67.60560645371037
MD,2024-12-06,1.8550775039963603,Daily NEE,-65.75052894971401
MD,2024-12-07,1.8620306180098298,Daily NEE,-63.88849833170418
MD,2024-12-08,0.9211893955616499,Daily NEE,-62.96730893614253
MD,2024-12-09,1.7640387385494498,Daily NEE,-61.20327019759308
MD,2024-12-10,2.08989530668893,Daily NEE,-59.11337489090415
MD,2024-12-11,6.155344369850399,Daily NEE,-52.95803052105375
MD,2024-12-12,1.6180321183920001,Daily NEE,-51.33999840266175
MD,2024-12-13,1.0952657926721097,Daily NEE,-50.24473260998964
MD,2024-12-14,0.9913977478648419,Daily NEE,-49.253334862124795
MD,2024-12-15,2.8833185849334,Daily NEE,-46.3700162771914
MD,2024-12-16,0.468039422699437,Daily NEE,-45.90197685449196
MD,2024-12-17,1.5664887164928,Daily NEE,-44.335488137999164
MD,2024-12-18,0.9176968494940411,Daily NEE,-43.41779128850512
MD,2024-12-19,0.672470035650429,Daily NEE,-42.745321252854694
MD,2024-12-20,0.8742432766320002,Daily NEE,-41.87107797622269
MD,2024-12-21,1.07207032544244,Daily NEE,-40.799007650780254
MD,2024-12-22,0.7790974117181301,Daily NEE,-40.01991023906212
MD,2024-12-23,1.11434606971918,Daily NEE,-38.90556416934294
MD,2024-12-24,0.5332573777875499,Daily NEE,-38.37230679155539
MD,2024-12-25,0.7493006178588881,Daily NEE,-37.6230061736965
MD,2024-12-26,0.40124735519110194,Daily NEE,-37.2217588185054
MD,2024-12-27,0.6924105631492138,Daily NEE,-36.52934825535618
MD,2024-12-28,1.6917921680278,Daily NEE,-34.83755608732838
MD,2024-12-29,4.44596035452558,Daily NEE,-30.3915957328028
MD,2024-12-30,0.8364305263414921,Daily NEE,-29.555165206461307
MD,2024-12-31,1.32529258091765,Daily NEE,-28.229872625543656
MD,2025-01-01,1.197381955788,Daily NEE,-27.032490669755656
MD,2025-01-02,0.850368750699929,Daily NEE,-26.182121919055728
MD,2025-01-03,0.6957937658819288,Daily NEE,-25.486328153173798
MD,2025-01-04,0.9117053376336002,Daily NEE,-24.5746228155402
MD,2025-01-05,0.919725765017021,Daily NEE,-23.65489705052318
MD,2025-01-06,0.5762541263130001,Daily NEE,-23.07864292421018
MD,2025-01-07,0.7305100098855528,Daily NEE,-22.348132914324626
MD,2025-01-08,0.771610379227873,Daily NEE,-21.576522535096753
MD,2025-01-09,0.5352857133940121,Daily NEE,-21.041236821702743
MD,2025-01-10,0.40778529278400005,Daily NEE,-20.633451528918744
MD,2025-01-11,0.897243255602066,Daily NEE,-19.736208273316677
MD,2025-01-12,0.31303301960292795,Daily NEE,-19.42317525371375
MD,2025-01-13,0.7809041610719998,Daily NEE,-18.64227109264175
MD,2025-01-14,0.8076196700640002,Daily NEE,-17.83465142257775
MD,2025-01-15,0.8354203561440001,Daily NEE,-16.99923106643375
MD,2025-01-16,0.8529052929139722,Daily NEE,-16.146325773519777
MD,2025-01-17,0.9014311863123309,Daily NEE,-15.244894587207446
MD,2025-01-18,1.297798536744,Daily NEE,-13.947096050463445
MD,2025-01-19,0.5772490055757371,Daily NEE,-13.369847044887708
MD,2025-01-20,0.579077944595024,Daily NEE,-12.790769100292684
MD,2025-01-21,0.73430516711187,Daily NEE,-12.056463933180813
MD,2025-01-22,-0.166318943999701,Daily NEE,-12.222782877180514
MD,2025-01-23,0.5496353722306471,Daily NEE,-11.673147504949867
MD,2025-01-24,0.462794158810868,Daily NEE,-11.210353346139
MD,2025-01-25,0.35734385281509096,Daily NEE,-10.853009493323908
MD,2025-01-26,0.638059098744,Daily NEE,-10.214950394579908
MD,2025-01-27,1.3401863070623998,Daily NEE,-8.874764087517509
MD,2025-01-28,1.4407311562625498,Daily NEE,-7.434032931254959
MD,2025-01-29,1.46463360664384,Daily NEE,-5.9693993246111186
MD,2025-01-30,0.676717878093024,Daily NEE,-5.2926814465180945
MD,2025-01-31,0.989950539845482,Daily NEE,-4.302730906672613
MD,2025-02-01,0.822408135585612,Daily NEE,-3.480322771087001
MD,2025-02-02,1.11987281100092,Daily NEE,-2.360449960086081
MD,2025-02-03,-0.256249811575356,Daily NEE,-2.6166997716614366
MD,2025-02-04,0.809193173353221,Daily NEE,-1.8075065983082155
MD,2025-02-05,0.491431096654415,Daily NEE,-1.3160755016538004
MD,2025-02-06,-0.5668571641701851,Daily NEE,-1.8829326658239856
MD,2025-02-07,0.934055865109858,Daily NEE,-0.9488768007141275
MD,2025-02-08,0.5351272975386901,Daily NEE,-0.41374950317543735
MD,2025-02-09,0.201724068749613,Daily NEE,-0.21202543442582436
MD,2025-02-10,0.312072852716872,Daily NEE,0.10004741829104766
MD,2025-02-11,0.13501740803086104,Daily NEE,0.2350648263219087
MD,2025-02-12,0.6833905737930319,Daily NEE,0.9184554001149406
MD,2025-02-13,0.3539009019046801,Daily NEE,1.2723563020196207
MD,2025-02-14,0.46255960478249103,Daily NEE,1.7349159068021116
MD,2025-02-15,0.5079835843127999,Daily NEE,2.2428994911149114
MD,2025-02-16,0.516636260999489,Daily NEE,2.7595357521144006
MD,2025-02-17,0.42481183881600004,Daily NEE,3.1843475909304004
MD,2025-02-18,2.9566291912615394,Daily NEE,6.14097678219194
MD,2025-02-19,0.2780785259399161,Daily NEE,6.419055308131856
MD,2025-02-20,0.5799103934283891,Daily NEE,6.9989657015602456
MD,2025-02-21,0.5922165182706688,Daily NEE,7.591182219830914
MD,2025-02-22,0.898802186160487,Daily NEE,8.489984405991402
MD,2025-02-23,0.8785482835207431,Daily NEE,9.368532689512145
MD,2025-02-24,1.60621949258784,Daily NEE,10.974752182099985
MD,2025-02-25,1.5771109660877602,Daily NEE,12.551863148187746
MD,2025-02-26,1.2463125353013003,Daily NEE,13.798175683489045
MD,2025-02-27,1.96382519463873,Daily NEE,15.762000878127775
MD,2025-02-28,0.8567627738669319,Daily NEE,16.61876365199471
MD,2025-03-01,1.002527935128,Daily NEE,17.62129158712271
MD,2025-03-02,-0.329763939760737,Daily NEE,17.29152764736197
MD,2025-03-03,0.624146122200849,Daily NEE,17.91567376956282
MD,2025-03-04,3.02831560936036,Daily NEE,20.943989378923177
MD,2025-03-05,1.43081849503682,Daily NEE,22.37480787396
MD,2025-03-06,0.14156970117864,Daily NEE,22.516377575138637
MD,2025-03-07,0.14952934799843504,Daily NEE,22.665906923137072
MD,2025-03-08,-0.5520963459308069,Daily NEE,22.113810577206266
MD,2025-03-09,0.009626443488000267,Daily NEE,22.123437020694265
MD,2025-03-10,0.4750809607189711,Daily NEE,22.598517981413234
MD,2025-03-11,0.4306877016145411,Daily NEE,23.029205683027776
MD,2025-03-12,-0.5186608332681912,Daily NEE,22.510544849759583
MD,2025-03-13,-0.5415627753071998,Daily NEE,21.968982074452384
MD,2025-03-14,-0.5068309490603999,Daily NEE,21.462151125391983
MD,2025-03-15,-0.027234430397701802,Daily NEE,21.434916694994282
MD,2025-03-16,0.0995446737301881,Daily NEE,21.53446136872447
MD,2025-03-17,0.14520447937937703,Daily NEE,21.67966584810385
MD,2025-03-18,-0.0450124454156574,Daily NEE,21.63465340268819
MD,2025-03-19,-0.39407744121963306,Daily NEE,21.240575961468558
MD,2025-03-20,0.07510994801558142,Daily NEE,21.315685909484138
MD,2025-03-21,0.0029252627216437795,Daily NEE,21.31861117220578
MD,2025-03-22,-0.027234430397701802,Daily NEE,21.29137674180808
MD,2025-03-23,0.0995446737301881,Daily NEE,21.39092141553827
MD,2025-03-24,0.14520447937937703,Daily NEE,21.536125894917646
MD,2025-03-25,-0.0450124454156574,Daily NEE,21.491113449501988
MD,2025-03-26,-0.4551744372427511,Daily NEE,21.035939012259238
MD,2025-03-27,-0.29403581463795303,Daily NEE,20.741903197621284
MD,2025-03-28,-0.192161098418742,Daily NEE,20.549742099202543
MD,2025-03-29,-0.8413774233557411,Daily NEE,19.708364675846802
MD,2025-03-30,-0.33545812761116495,Daily NEE,19.372906548235637
MD,2025-03-31,-1.7947465296212204,Daily NEE,17.578160018614415
MD,2025-04-01,-0.581715276455246,Daily NEE,16.99644474215917
MD,2025-04-02,-0.6559325656565349,Daily NEE,16.340512176502635
MD,2025-04-03,-0.6862473035728249,Daily NEE,15.65426487292981
MD,2025-04-04,-0.374365121109192,Daily NEE,15.279899751820619
MD,2025-04-05,-0.7715549592227648,Daily NEE,14.508344792597853
MD,2025-04-06,-0.350911275706975,Daily NEE,14.157433516890878
MD,2025-04-07,-1.79262683668051,Daily NEE,12.364806680210368
MD,2025-04-08,-0.581715276455246,Daily NEE,11.783091403755122
MD,2025-04-09,-0.6559325656565349,Daily NEE,11.127158838098588
MD,2025-04-10,-0.9199296069474782,Daily NEE,10.207229231151109
MD,2025-04-11,-1.01033943662523,Daily NEE,9.196889794525879
MD,2025-04-12,-1.35141951071533,Daily NEE,7.845470283810549
MD,2025-04-13,0.5716343522851152,Daily NEE,8.417104636095663
