site,DateTime,NEE_raw,NEE_lag,NEE_lead,Rg,Tair,Ustar,qc_co2_flux,signal_strength,wind_dir,decision,reason
MD,12/26/24 2:00,20.995,-2.1996,6.02017,0,-0.449,0.234307,1,55,96.4797,remove,moderate positive nighttime NEE (21.00); sign reversal in immediate neighbors (-2.20/6.02); appears as a single threshold-exceeding event; signal strength is marginal (55); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,12/26/24 22:00,20.9493,0.9844820000000001,9.11715,0,5.378000000000043,0.381677,2,79,138.531,remove,moderate positive nighttime NEE (20.95); immediate neighbors are below the review threshold (0.98/9.12); appears as a single threshold-exceeding event; signal strength is acceptable (79); QC flag 2 adds concern; high ossilation.
MD,12/26/24 23:30,43.186400000000006,50.92413,-47.41,0,5.275000000000034,0.379415,1,32,148.823,remove,very large positive nighttime NEE (43.19); sign reversal in immediate neighbors (50.92/-47.41); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is low (32); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,12/27/24 2:30,33.655052999999995,-7.00765,9.30684,0,4.7549999999999955,0.405071,1,57,136.796,remove,large positive nighttime NEE (33.66); sign reversal in immediate neighbors (-7.01/9.31); appears as a single threshold-exceeding event; signal strength is marginal (57); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,12/27/24 5:00,23.23382,5.18049,3.8559,0,4.460000000000036,0.334951,0,46,125.585,remove,moderate positive nighttime NEE (23.23); immediate neighbors are below the review threshold (5.18/3.86); appears as a single threshold-exceeding event; signal strength is marginal (46); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,12/27/24 18:30,32.28568,-2.53813,22.982,0,6.2830000000000155,0.585589,2,40,117.012,remove,"large positive nighttime NEE (32.29); sign reversal in immediate neighbors (-2.54/22.98); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is low (40); QC flag 2 adds concern; large positive value in an unstable episode with low signal, QC 2, and a nearby value near 70."
MD,12/27/24 19:00,22.982,32.28568,70.09877999999999,0,6.235000000000014,0.546503,1,32,120.417,remove,"moderate positive nighttime NEE (22.98); supported by positive immediate neighbors (32.29/70.10); belongs to a positive candidate episode of approximately 3 half-hours; signal strength is low (32); positive episode includes a near-70 spike, strong sign reversals, and low signal."
MD,12/27/24 22:00,34.035012,-22.28138,-0.36904,0,6.805000000000007,0.505476,1,33,133.707,remove,large positive nighttime NEE (34.04); isolated between negative neighbors (-22.28/-0.37); appears as a single threshold-exceeding event; signal strength is low (33); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,12/28/24 0:30,14.51917,7.35396,-13.31582,0,7.741000000000042,0.526228,1,37,141.65,remove,modest positive nighttime NEE (14.52); sign reversal in immediate neighbors (7.35/-13.32); appears as a single threshold-exceeding event; signal strength is low (37); the evidence remains mixed and looks to be a unstable flux period.
MD,12/28/24 2:30,26.38476,6.03343,33.244710000000005,0,9.305000000000007,0.535315,1,34,164.1,remove,large positive nighttime NEE (26.38); immediate neighbors are below the review threshold (6.03/33.24); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is low (34); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,12/28/24 3:00,33.244710000000005,26.38476,8.9403,0,9.865000000000009,0.577334,1,33,180.381,remove,large positive nighttime NEE (33.24); immediate neighbors are below the review threshold (26.38/8.94); belongs to a positive candidate episode of approximately 2 half-hours; signal strength is low (33); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,12/28/24 6:30,13.83692,-8.50801,-0.19924,0,9.435000000000002,0.626994,1,100,222.209,keep,modest positive nighttime NEE (13.84); isolated between negative neighbors (-8.51/-0.20); appears as a single threshold-exceeding event; signal strength is acceptable (100); plot context is consistent enough with plausible nighttime respiration to retain provisionally.
MD,12/30/24 0:30,31.28488,7.094791,7.75032,0,2.847000000000037,0.500789,0,40,315.426,remove,large positive nighttime NEE (31.28); immediate neighbors are below the review threshold (7.09/7.75); appears as a single threshold-exceeding event; signal strength is low (40); combined magnitude and context are more consistent with an artifact or unstable flux episode.
MD,12/30/24 3:30,13.17679,-11.69056,138.15640000000002,0,2.556,0.53808,0,48,293.453,remove,"modest positive nighttime NEE (13.18); sign reversal in immediate neighbors (-11.69/138.16); belongs to a positive candidate episode of approximately 2 half-hours; the six-hour plot contains 1 flux value(s) with |NEE| > 80; signal strength is marginal (48); modest candidate is immediately followed by an extreme positive spike near 138, indicating an unstable episode."
MD,12/30/24 20:30,42.85386,1.8384099999999999,NA,0,1.9440000000000168,0.0876105,1,35,189.278,keep,"very large positive nighttime NEE (42.85); appears as a single threshold-exceeding event; signal strength is low (35); u*=0.088 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; plot context is consistent enough with plausible nighttime respiration to retain provisionally."
MD,12/30/24 22:00,15.277000000000001,-7.41871,-24.7031,0,1.3420000000000414,0.0545359,0,20,187.625,keep,"modest positive nighttime NEE (15.28); isolated between negative neighbors (-7.42/-24.70); appears as a single threshold-exceeding event; signal strength is very low (20); u*=0.055 is at/below the provisional 0.19 review aid, so the selected U50 workflow should make the final turbulence screen; plot context is consistent enough with plausible nighttime respiration to retain provisionally."
